provider,title,description,url,thumbnail,author,price,level,category,score,durationInMinutes,skills,lastUpdated
inflearn,코딩 입문 - 하다 보니 알게 되는 자바스크립트,자바스크립트로 코딩 입문하기,https://www.inflearn.com/course/자바스크립트-기초,https://cdn.inflearn.com/public/course-326269-cover/d5ff629b-2698-48b5-b382-3b113f47c37f,에피,무료,입문,프로그래밍 언어,4.8,1:19,JavaScript,2020/12
udemy,Swift 언어로 배우는 iOS 장기 게임 (Korean Chess),"Swift 언어로 장기 게임을 만들며, 프로그래밍의 기본적인 감각을 익힙니다.",https://www.inflearn.com/course/스위프트-장기게임,https://cdn.inflearn.com/public/course-326236-cover/aa07be70-d5cc-4d5c-887b-c2b91c20a6e3,쎄뮤,"₩44,000",초급,"게임 프로그래밍, 모바일 앱 개발",,8:58,"Swift,iOS",2021/12
inflearn,Swift 언어로 만드는 테트리스 게임,Swift 언어로 테트리스 게임을 만들어봅니다.,https://www.inflearn.com/course/스위프트-테트리스게임,https://cdn.inflearn.com/public/course-326233-cover/dccc0feb-b331-464e-a072-647e38347982,쎄뮤,"₩33,000",초급,"게임 프로그래밍, 모바일 앱 개발, 게임 개발",,6:18,"Swift,iOS",2020/11
udemy,초보자도 간단히 단숨에 배우는 파이썬 프로그래밍,"본 강의는 ""초보도 간단히 단숨에 배우는 파이썬(터닝포인트, 2020)""의 저자 직강 동영상 강의로 
가장 쉬우면서도 실속있는 파이썬 프로그래밍 입문 강의입니다.",https://www.inflearn.com/course/초간단-파이썬,https://cdn.inflearn.com/public/courses/325019/course_cover/3374ab15-66b1-4fbd-9861-4c519560aab8/cis-python-2.png,파이썬멘토 조인석,무료,입문,프로그래밍 언어,4.8,6:14,Python,2020/04
udemy,Unity 입문자를 위한 C프로그래밍 기초,"Unity 엔진을 활용해 VR/AR 콘텐츠를 제작하기 위해서는 C++을 학습해야 하며 C++ 학습을 위해서는
C 언어 학습이 필요합니다. 본 강좌는 C 언어의 기본부터 메모리 관리까지의 내용을 다루고 있습니다.",https://www.inflearn.com/course/유니티-프로그래밍-C언어-기초,https://cdn.inflearn.com/public/courses/324195/course_cover/1ee21567-1f72-4586-8218-fd6259df51ef/inflearn_course_img_.png,SW School,"₩55,000",초급,프로그래밍 언어,,5:20,"C,Unity",2019/09
udemy,[애플 공식 교재] iOS 앱 만들기 입문,Intro to App Dev에서는 스위프트 언어와 관련된 문법들을 익히고 앱개발을 경험하게 됩니다.,https://www.inflearn.com/course/ios-app-dev,https://cdn.inflearn.com/public/courses/324129/course_cover/16c3145e-2ec9-44e1-9f84-8b920ef99560/introappdev_cover_01.png,코더스하이,"₩55,000",입문,"모바일 앱 개발, 프로그래밍 언어",4.8,5:26,"Swift,iOS",2020/03
inflearn,[애플 공식 교재] iOS 앱 만들기 입문 (리뷰포함),Intro to App Dev에서는 스위프트 언어와 관련된 문법들을 익히고 앱개발을 경험하게 됩니다.,https://www.inflearn.com/course/ios-app-dev-review,https://cdn.inflearn.com/public/courses/324062/course_cover/77a50836-1aec-41a8-995a-701013e3f4eb/introappdev_cover_01.png,코더스하이,"₩77,000",입문,"모바일 앱 개발, 프로그래밍 언어",4.7,5:26,"Swift,iOS",2020/03
udemy,[애플 공식 교재] 스위프트 퍼즐 1,이 강좌를 통해 프로그래밍 언어에 대한 이해와 Swift언어의 문법을 이해할 수 있습니다.,https://www.inflearn.com/course/swift-high-coding1,https://cdn.inflearn.com/public/courses/324061/course_cover/ebdc9143-bf06-469a-aa14-07a19a9c2831/inflearn-cover.jpg,코더스하이,무료,입문,프로그래밍 언어,5.0,2:24,Swift,2019/05
inflearn,TDD 개발 방법론을 활용한 React Native 앱 개발,"간단한 ReactNative 앱을 TDD 방법론을 통해 개발하면서 TDD 의 개념을 확실히 익히고, ReactNative 모바일 앱 개발에 적용할 수 있도록 연습합니다.",https://www.inflearn.com/course/react-tdd,https://cdn.inflearn.com/public/courses/324046/course_cover/f22ad076-c7b5-4706-ae65-fa68c16f29e6/bdh_TDDreact.png,박동호,"₩29,700₩23,760",초급,모바일 앱 개발,4.1,2:16,"JavaScript,React,React Native,TDD,소프트웨어 테스트",2019/05
udemy,iOS 개발을 위한 swift5 완벽 가이드,이 강좌의 목표는 Swift 문법를 함께 공부하면서 앱 개발에 필요한 언어적 기초를 단단하게 다지는 것입니다.,https://www.inflearn.com/course/Swift-KXcoding,https://cdn.inflearn.com/public/courses/324039/course_cover/a8685d97-2017-4a30-817b-30a6f8b0d839/swift_kky.png,KxCoding,"₩88,000",입문,"모바일 앱 개발, 프로그래밍 언어",4.7,21:20,"iOS,Swift",2022/01
inflearn,Electron과 NodeJS 그리고 Socket.io를 이용한 채팅 어플리케이션 개발,"강의의 내용을 바탕으로 기본적인 채팅어플리케이션 작성과 
udemy,https://www.inflearn.com/course/electron-2,https://cdn.inflearn.com/wp-content/uploads/electron-2.jpg,김지운,"₩52,800",초급,"백엔드, 웹 개발",3.6,13:59,"Node.js,Electron,Socket.io",2019/02
inflearn,만들어 가면서 배우는 JAVA 플레이그라운드,<코드스쿼드 플레이그라운드>는 마스터즈코스 화이트레벨을 수강하기 위한 준비단계입니다. 대상은 코딩을 전혀 경험해보지 않았던 분들을 위한 과정입니다. 기존의 이론 위주로 학습 방식이 아니라 무엇인가를 만들어가면서 이론을 학습하는 방식으로 진행합니다. 마스터즈코스 화이트레벨을 수강하지 않더라도 자바 프로그래밍 학습을 시작하는 분들은 도전해 보시기 바랍니다.,https://www.inflearn.com/course/java-codesquad,https://cdn.inflearn.com/wp-content/uploads/java_playground.png,호눅스,무료,입문,프로그래밍 언어,4.6,7:42,Java,2018/06
udemy,파이어베이스를 활용한 메신져 만들기 - Android,"이번 강의는 백엔드 서버 구현 없이 카카톡과 유사한 메신져를 만드는 방법을 공유합니다.
해당 강좌는 파이어베이스를 활용한 강좌이기때문에, 안드로이드에 대한 선수지식이 있어야 수강이 가능합니다.
udemy, 파이어베이스로 구현한 강의 입니다.
이번 강의를 잘 이해 하신다면 다른 메시지 프로토콜을 이용해서도 메신져를 구현 하실 수 있습니다.",https://www.inflearn.com/course/firebase-messenger-android,https://cdn.inflearn.com/wp-content/uploads/firebase_mg.png,신휴창,"₩22,000",중급이상,모바일 앱 개발,4.2,10:24,"Android,Firebase",2018/07
udemy,모두를 위한 딥러닝 - Deep Reinforcement Learning,"홍콩과기대 김성훈 교수님의 ""모두를 위한 딥러닝"" 강좌 두번째 시즌으로 '강화학습' 에 대해 학습해 봅니다.",https://www.inflearn.com/course/reinforcement-learning,https://cdn.inflearn.com/wp-content/uploads/rl.jpg,Sung Kim,무료,중급이상,"인공지능, 데이터 사이언스",5.0,3:46,"딥러닝,강화학습",2018/06
inflearn,AngularJS 기본 개념과 To-Do 앱 만들기 실습 - 앵귤러 강좌,"프론트엔드 자바스크립트 기술인 AngularJS의 기본 사용법을 배웁니다. 본 강좌에서는 HTML 및 CSS, Javascript에 대한 기본 내용은 다루지 않습니다.",https://www.inflearn.com/course/angular-앵귤러-강좌,https://cdn.inflearn.com/wp-content/uploads/angular002.png,WePlanet Official Account,무료,초급,"프론트엔드, 웹 개발",4.7,2:29,Angular,2018/01
udemy,유니티초보자를 위한 드래곤플라이트 만들기,유니티 기초를 다지기 좋은 프로젝트입니다.,https://www.inflearn.com/course/유니티-초보-드래곤플라이트,https://cdn.inflearn.com/public/courses/331638/cover/88c63cb1-7ebb-4cd9-ae5a-a0c7d2d64d83/331638-eng.png,코사트,무료,초급,"게임 프로그래밍, 게임 개발",3.0,6:19,Unity,2023/08
inflearn,영화 예매 사이트 만들기: 코딩편,웹 표준과 반응형 사이트 만들기 강의를 잘 따라왔다면 이제는 실전 연습 차례! 영화 예매 사이트 제작을 디자인편과 코딩편으로 나누어 학습합니다.,https://www.inflearn.com/course/영화-사이트-만들기-코딩,https://cdn.inflearn.com/public/courses/328219/cover/53e97686-ec7a-4bef-b456-c0c058009053/328219-eng.png,webstoryboy,무료,초급,"웹 개발, 웹 퍼블리싱",5.0,12:22,반응형 웹,2021/12
udemy,모든 개발자를 위한 실습으로 배우는 Git & GitHub 입문,"다양한 실습을 통해서 Git & GitHub 활용법을 기초부터 심화 내용까지 차근차근 학습할 수 있는 강의입니다.
직관적인 예제를 통해 원리를 파악하고 실습을 통해 Git & GitHub 사용법을 학습해보세요.",https://www.inflearn.com/course/개발자-깃-깃허브-입문,https://cdn.inflearn.com/public/courses/326954/cover/7cc1a5a6-f976-45d9-b1f8-01e494695f09/thumbnail_git_github_new_size.png,AISchool,"₩22,000",입문,개발 도구,5.0,3:56,"Git,GitHub,버전관리시스템",2023/02
udemy,유니티 쿼터뷰2D 실시간 턴제 스타일 게임 만들기,유니티 엔진과 C#프로그래밍을 이용하여 쿼터뷰 2D 실시간턴제스타일의 게임을 따라 만들며 실력을 올리는 강입니다. 기본편은 기본적인 내용을 위주로 구성되어 있기 때문에 유니티를 사용해봤으면 쉽게 따라 해볼 수 있습니다.,https://www.inflearn.com/course/유니티-쿼터뷰-턴제-게임,https://cdn.inflearn.com/public/courses/326371/cover/b394bf75-dd05-4d13-935e-d3d0e330c9de,코사트,"₩110,000",초급,"게임 프로그래밍, 게임 개발",3.0,5:40,"Unity,C#",2021/01
inflearn,Tensorflow 사용메뉴얼,"딥러닝은 개념과 구현능력이 동시에 갖추어져야하는 학문입니다.
udemy,https://www.inflearn.com/course/텐서플로-딥러닝-구현,https://cdn.inflearn.com/public/course-326050-cover/b183f4fb-56e7-4beb-bfd6-e1ebdaf20276,공대형아(신경식),무료,초급,"인공지능, 데이터 사이언스",4.9,8:32,"Tensorflow,딥러닝",2020/10
inflearn,Swift 5와 SpriteKit으로 만들어보는 아이폰 iOS 2D 슈팅게임,SpriteKit이라는 2D 게임엔진을 이용해 Swift로 슈팅게임을 만듭니다. 프로그래밍에 익숙하지 않은 분들도 따라오실 수 있도록 알기쉽게 강의를 구성하였습니다.,https://www.inflearn.com/course/swift-spritekit-ios-슈팅게임,https://cdn.inflearn.com/public/courses/324237/course_cover/9a3752e3-046c-4bdb-bf5e-a9a35ecee3a1/thumnail_inflearn.png,냉동코더,"₩22,000",초급,"게임 프로그래밍, 모바일 앱 개발, 게임 개발",,5:25,"iOS,Swift",2019/09
udemy,누구나 할 수 있는 안드로이드 앱 개발 - 1 (Kotlin),"바로 앱 개발 부터 시작합니다.

udemy, 하다 보면 자연스럽게 아시게 될 것이라고 생각하기 때문에, 바로 함께 앱을 몇개 만들어보면서 안드로이드 앱에 대해서 친숙해지는 것을 목표로 합니다.",https://www.inflearn.com/course/코틀린-안드로이드-앱개발,https://cdn.inflearn.com/public/courses/324147/course_cover/a1e2edd3-3322-4832-a664-988de66f3a9c/yhc_kotlin.png,개복치개발자,"₩16,500",초급,모바일 앱 개발,3.9,2:49,"Android,Kotlin",2019/08
inflearn,Node.js - Express,이 수업은 Node.js의 대표 웹프레임워크인 Express를 이용해서 웹애플리케이션을 구현하는 방법에 대한 수업입니다.,https://www.inflearn.com/course/node-js-express,https://cdn.inflearn.com/wp-content/uploads/web2_express-2.jpg,Egoing Lee,무료,중급이상,"백엔드, 웹 개발",4.9,8:26,Express,2018/08
udemy,타입스크립트 코리아 : 기초 세미나,타입스크립트 관련 강좌입니다.,https://www.inflearn.com/course/타입스크립트-코리아-1705-기초-세미나,https://cdn.inflearn.com/wp-content/uploads/TypeScript_inflearn.png,이웅재,무료,초급,프로그래밍 언어,4.6,5:37,TypeScript,2018/01
inflearn,지금 당장 플러터 앱 개발 [ToDo 리스트],"이 강의를 통해 플러터로 모바일 앱을 개발하는 방법을 배웁니다. 더 이상 안드로이드와 iOS 앱 개발을 따로 배우지 마세요! 플러터 앱에서 UI를 개발하고 해당 UI를 백엔드 API와 연동하며, 데이터를 전역적으로 관리 할 수 있는 상태관리 패턴 Provider를 배웁니다.",https://www.inflearn.com/course/지금당장-플러터-앱-개발-todo리스트,https://cdn.inflearn.com/public/courses/330301/cover/cd2f28cc-850f-403a-b39e-0163f6637402/330301-eng.png,지금 당장,"₩33,000",초급,모바일 앱 개발,,00:00,Flutter,2023/03
udemy,MATLAB처럼 쓰는 PYTHON,MATLAB 의 문법과 매칭되는 PYTHON의 문법만을 뽑아 빠르게 MATLAB 코드를 PYTHON으로 바꾸실 수 있습니다.,https://www.inflearn.com/course/matlab-python-data-analysis,https://cdn.inflearn.com/public/courses/324408/course_cover/3b7c1fd5-f619-48c6-a253-64bf8ca05805/matlab-python-eng.png,박범진,무료,초급,"데이터 분석, 프로그래밍 언어",4.8,00:36,"Python,MATLAB,데이터 엔지니어링",2020/03
inflearn,쉽게 배우는 C# 알고리즘 프로그래밍,C# 프로그래밍 언어를 사용하여 알고리즘에 대한 기초적인 이해를 돕는 강의입니다. 또한 현업에서 필수로 쓰이는 12가지 알고리즘을 코드로 만들어보는 전체 과정을 진행합니다.,https://www.inflearn.com/course/씨샵-알고리즘,https://cdn.inflearn.com/public/courses/328910/cover/6a50bfb3-47a9-49fb-9271-4c26562d05a5/328910-eng.png,유용한IT학습,"₩38,500",초급,알고리즘 · 자료구조,4.5,8:59,C#,2022/05
udemy,Django 프레임워크 제대로 배우기 Part.1,"Django는 Python기반 웹 애플리케이션 프레임워크입니다.
Part.1에서는 Django에 대해 이해하고, 웹 애플리케이션을 만들 수 있습니다.",https://www.inflearn.com/course/장고-제대로-배우기-1,https://cdn.inflearn.com/public/courses/328668/cover/50f17455-45d2-4f9c-982a-42c6d764169c/-eng-1.png,유용한IT학습,"₩68,200",초급,"백엔드, 웹 개발",4.8,15:24,Django,2022/03
udemy,프론트엔드 개발 시 꼭 해봐야 하는 실무 예제 Part.1,"더 이상 자바스크립트와 ES6을 따로 공부할 필요없습니다.
본 강의는 자바스크립트 프로그래밍 언어를 최신의 ES6 문법과 함께 학습하도록 기획된 과정입니다.",https://www.inflearn.com/course/프론트엔드-예제-초급-1,https://cdn.inflearn.com/public/courses/328369/cover/211d9f1c-2315-4e3c-8815-026f4140c020/328369-eng.png,유용한IT학습,"₩49,500",초급,"프론트엔드, 웹 개발, 프로그래밍 언어",4.6,12:4,JavaScript,2022/01
udemy,파이썬(Python) 기초부터 실무까지 part.3,"쉽고 직관적인 문법을 가진 파이썬! 프로그래밍 입문용 언어로 명성이 자자한 파이썬을 기초부터 실습까지 함께 배워보세요! 이 강의에서는 자료구조(스택, 큐, 튜플, 세트, 딕셔너리, 문자열, collections 모듈)를 학습합니다.",https://www.inflearn.com/course/파이썬-기초부터-실무까지-3,https://cdn.inflearn.com/public/courses/328052/cover/656611f2-07c6-4cd3-abcb-6390335bde62/328052-eng.png,유용한IT학습,"₩64,900",초급,프로그래밍 언어,4.8,20:9,Python,2021/11
inflearn,노션(Notion) 데이터베이스 - 고급편,"노션의 강력하고 편리한 데이터베이스 기능은 초보자도 손쉽게 DB를 구축할 수 있게 해줍니다. 이 강의에서는 데이터 정렬, 필터 등의 학습과 DB간 관계와 롤업 기능 등의 고급 파트 기능에 대해서 학습합니다.",https://www.inflearn.com/course/노션-데이터베이스-고급,https://cdn.inflearn.com/public/courses/328040/cover/6b7539aa-4882-43d4-8933-dd9a0a6a325d/328040-eng.png,유용한IT학습,"₩44,000",초급,"기타, 데이터베이스",4.5,9:52,Notion,2021/11
udemy,오픈 소스 자바스크립트 React 프로그래밍 입문 Part.3,리액트(React)는 페이스북에서 만든 오픈 소스 자바스크립트 라이브러리입니다. 자바스크립트를 사용하여 컴포넌트 기반으로 UI를 만들 수 있습니다. SPA(Single Page Application)을 만드는데 최적화된 현재 가장 인기있는 프런트엔드 개발 라이브러리인 리액트를 사용하여 웹 개발을 하는데 필요한 모든 구성 요소를 학습합니다. Part3에서는 하나의 완성된 데이터베이스 처리 웹앱을 만들어봅니다.,https://www.inflearn.com/course/오픈소스-리액트-입문-3,https://cdn.inflearn.com/public/courses/328022/cover/896d1cc2-9c2e-4b75-ad58-add567f5d365/328022-eng.png,유용한IT학습,"₩38,500₩30,800",초급,"프론트엔드, 웹 개발",4.5,5:43,React,2021/11
inflearn,예제로 공부하는 Java 100 문제풀이 Part.2,"자바 프로그래밍 언어를 100개의 문제 풀이를 통해 학습합니다. 전체 과정은 총 5개의 파트로 구성되어 있습니다. 본 과정인 파트 2에서는 조건문, 반복문을 주제로 문제를 풀어봅니다.",https://www.inflearn.com/course/자바-100제-2,https://cdn.inflearn.com/public/courses/326838/cover/5fc0d931-d9b7-4439-a889-765ecf555d9d/자바2_eng.jpg,유용한IT학습,"₩35,200",초급,프로그래밍 언어,4.8,7:13,Java,2021/04
udemy,예제로 공부하는 Python 100 문제풀이 Part.3,"파이썬 프로그래밍 언어를 100개의 문제로 학습하는 과정입니다. 본 과정은 총 3개의 파트로 구성되어 있으며 파트3에서는 OPP, 알고리즘, 문자열, 모듈, 자격증 대비를 주제로 문제를 풀어봅니다.",https://www.inflearn.com/course/파이썬-100제-3,https://cdn.inflearn.com/public/courses/326828/cover/b631fe33-f6a4-4796-ae4d-3ee4910924ba/326828_eng.png,유용한IT학습,"₩49,500",초급,프로그래밍 언어,4.9,12:25,Python,2021/04
inflearn,예제로 공부하는 Python 100 문제풀이 Part.2,"파이썬 프로그래밍 언어를 100개의 문제로 학습하는 과정입니다. 본 과정은 총 3개의 파트로 구성되어 있으며 파트2에서는 배열, 함수를 주제로 문제를 풀어봅니다.",https://www.inflearn.com/course/파이썬-100제-2,https://cdn.inflearn.com/public/courses/326827/cover/919045b5-b727-4ffd-add1-8f9869e7ae05/326827_eng.png,유용한IT학습,"₩49,500",초급,프로그래밍 언어,4.9,8:27,Python,2021/04
udemy,PHP 기초강좌 - 쩡원의 게시판 홈페이지 제작 무작정 따라하기,아무것도 모르는 일반인들이 저만 무~작정 따라하면 홈페이지를 만들 수 있도록 도와줍니다!,https://www.inflearn.com/course/php-기초강좌-게시판-만들기,https://cdn.inflearn.com/wp-content/uploads/phpforbeginner.png,유용한IT학습,무료,입문,웹 개발,4.6,6:2,PHP,2018/01
inflearn,"1. 웹개발 기초 [HTML, CSS]","안녕하세요. 웹페이지의 틀을 제작하는 HTML과 웹페이지를 꾸미는 CSS강의를 준비했습니다.
udemy,https://www.inflearn.com/course/웹개발-기초-html-css,https://cdn.inflearn.com/public/courses/324886/course_cover/998919c5-399f-416c-9f57-c611ae178c51/html-css-basic-eng.png,개발자Park,무료,입문,"웹 개발, 웹 퍼블리싱",4.6,2:34,HTML/CSS,2023/01
inflearn,UI와 함께 배우는 Swift - 레벨3,"터미널에서 문법을 배우고 있나요? 별 찍기를 하면서 문법을 공부하나요? 제발 딱딱한 문법 공부는 그만 멈춰! 모바일 앱을 개발하는 데 꼭 필요하는 Swift의 문법, 빠르게 학습해 봅시다!",https://www.inflearn.com/course/ui-swift-레벨3,https://cdn.inflearn.com/public/courses/329510/cover/99398c60-090a-4582-9c4f-5045dcdcdf90/329510-eng.png,리이오,무료,초급,"모바일 앱 개발, 프로그래밍 언어",5.0,2:4,"Swift,SwiftUI",2022/10
udemy,한 조각씩 배우는 SwiftUI - 레벨 2,"처음부터 끝까지 어렵게 공부해서 앱을 만들지 마세요! SwiftUI, 필요할 때마다 한 조각씩 꺼내 드세요!",https://www.inflearn.com/course/한조각-swiftui-입문2,https://cdn.inflearn.com/public/courses/329422/cover/0b0a8213-0b38-4dc7-9877-6015a2a8252d/329422-eng.png,리이오,무료,초급,모바일 앱 개발,5.0,1:48,"SwiftUI,Swift,iOS",2022/09
inflearn,[에듀윌] 2022년 컴퓨터활용능력2급 실기 단기패스,"컴퓨터활용능력2급 필기 합격을 축하드립니다. 이제 남은건 실기! 
udemy,https://www.inflearn.com/course/에듀윌-컴퓨터활용능력-2급-실기-단기패스,https://cdn.inflearn.com/public/courses/329279/cover/acfb1be4-0aa8-40cb-9bf7-1c7924ff89f1/329279-eng.png,에듀윌학습도우미,"₩55,000",입문,"기타, 자격증, 기타",,17:16,컴퓨터활용능력,2022/08
inflearn,[에듀윌] 2022년 컴퓨터활용능력2급 필기 단기패스,"에듀윌이 인프런을 만나다! 컴퓨터 활용능력 2급 자격증 필기, 한번에 합격해요 :)",https://www.inflearn.com/course/에듀윌-컴퓨터활용능력-2급-필기-단기패스,https://cdn.inflearn.com/public/courses/329250/cover/73bf39ad-abc4-4e3a-a901-519f04246b6c/329250-eng.png,에듀윌학습도우미,"₩55,000",입문,"기타, 자격증, 기타",,34:1,컴퓨터활용능력,2022/08
udemy,[하루 10분|C++] 누구나 쉽게 배우는 C++ 프로그래밍 입문,프로그래밍 입문자를 위한 'C++' 강좌입니다,https://www.inflearn.com/course/하루-10분-씨쁠쁠,https://cdn.inflearn.com/public/courses/326363/cover/2ec65ea9-9e63-4931-94b2-f6ff9fd9280c,판다코딩,무료,입문,프로그래밍 언어,4.9,5:31,C++,2021/02
inflearn,Windows PowerShell 기초 배우기,이 강의는 Windows PowerShell에 대한 기초적인 이해를 돕고 파워셀 콘솔과 ISE를 이용한 기본적인 명령어 사용과 스크립트에 대해 배우는 과정입니다. PowerShell을 한번도 접해보지 못한 수강생 분들도 강의를 통해 PowerShell 활용에 많은 도움이 될 거라 생각합니다.,https://www.inflearn.com/course/파워셸-기초,https://cdn.inflearn.com/public/course-325284-cover/1b6ff551-63ce-4021-88c5-0860661bf6e6,코드바나나,무료,초급,"시스템, 개발 도구",4.7,00:52,Powershell,2020/07
udemy,바쁜 현대인을 위한 파이썬 기초,"아예 프로그래밍에 ""프""자도 모르시는 분들의 시점에서 제작하였습니다. 이번 기회를 통해 파이썬에 대한 재미와 흥미를 느겨보시길 바랍니다.",https://www.inflearn.com/course/바쁜-현대인-파이썬-기초,https://cdn.inflearn.com/public/courses/329029/cover/7a9a4c91-fe6c-4c3e-b63f-1c6e73df61c1/329029-eng.png,구운김치,"₩29,700",입문,프로그래밍 언어,,3:4,Python,2022/08
inflearn,[OpenCV] 파이썬 딥러닝 영상처리 프로젝트 2 - 불량사과를 찾아라!,"OpenCV로 이미지와 영상을 처리하고, 딥러닝을 활용하여 얼굴과 다양한 사물을 식별하고 인식하는 내용을 배웁니다. 졸음방지, 나이와 성별식별, 지나가는 사람 수 세기, 얼굴 추적, 불량사과와 귤을 찾아주는 YOLO 등 재미있는 프로젝트를 이론과 함께 배우는 과정입니다.",https://www.inflearn.com/course/딥러닝-파이썬-영상처리-불량사과,https://cdn.inflearn.com/public/courses/325290/course_cover/0f6dc5fe-e6e6-414a-af6d-10f589e50788/openCV-dnn2-rotten-apple-eng.jpg,노마드크리에이터,"₩77,000",중급이상,"인공지능, 데이터 사이언스",4.5,11:8,"Tensorflow,딥러닝,OpenCV,Keras,컴퓨터 비전",2020/05
udemy,파이썬 100분 핵심강의,"딥러닝, 사물인터넷 등 실전 프로젝트를 수행하기 위해 파이썬 프로그래밍 실전 능력을 키우고자 하는 강의입니다. 바쁜 여러 분들의 시간을 절약하고 반복해서 핵심 내용을 익히도록 100분에 모든 것을 담았습니다.",https://www.inflearn.com/course/100분강의-파이썬,https://cdn.inflearn.com/public/courses/324168/course_cover/bfc7ab70-6fed-4035-9f64-3626577fbe49/python_thubnail.png,노마드크리에이터,"₩22,000",입문,프로그래밍 언어,4.1,1:58,Python,2019/11
inflearn,정보처리산업기사 필기 기출문제풀이,"이 강의는 정보처리산업기사 필기 개정전 기출문제를 풀이한 강의입니다.
udemy,https://www.inflearn.com/course/정보처리산업기사-필기-기출,https://cdn.inflearn.com/public/courses/329641/cover/93f6c29f-b757-4ab5-8c0d-8754596f2d2a/008.png,두목넷,"₩27,500",초급,자격증,,16:24,정보처리산업기사,2022/10
inflearn,정보처리산업기사 필기 2과목,이 강의는 정보처리산업기사 필기 과목 중 2과목인 프로그래밍 언어 활용을 공부하는 강의 입니다.,https://www.inflearn.com/course/정보처리산업기사-필기-2,https://cdn.inflearn.com/public/courses/329637/cover/d4d731a6-fabe-47fa-ba43-8d87d878bba8/329637-original.png,두목넷,"₩27,500",초급,자격증,,35:7,정보처리산업기사,2022/10
udemy,블록체인3.0 NFT GAME,"기존 ""블록체인 게임을 위한 넓고 얕은 지식""의 내용에서 한발 더 나아가 NFT와 NFT GAME에 대한 내용을 구체적으로 다루었습니다. 최근 론칭되고 있는 NFT 게임들의 사례를 통하여 기술 적용 트랜드 변화, 경제 시스템, 효과적으로 NFT 게임을 개발하는 전략을 소개합니다.",https://www.inflearn.com/course/블록체인3-게임,https://cdn.inflearn.com/public/courses/327940/cover/67f4ab05-9a23-4d68-a5dd-6e9e31305659/327940-eng-resize.png,퍼포머J,"₩33,000",입문,"블록체인, 게임 프로그래밍, 게임 개발",5.0,2:2,"블록체인,NFT",2021/11
inflearn,로블록스로 만드는 검 전투 게임,"로블록스라고 하는 게임 개발 플랫폼에서
udemy,https://www.inflearn.com/course/로블록스-검-전투게임,https://cdn.inflearn.com/public/courses/327702/cover/f530b964-395f-4caf-b3eb-86715dba9774/roblox.png,codebeartube,무료,초급,"게임 프로그래밍, 기타, 게임 개발",4.5,1:41,"Roblox,메타버스",2021/11
inflearn,C언어 프로그래머라면 꼭 알아두어야 하는 것들,"C언어 공부를 한두 번 정도 해봤는데, 어떤 것이 중요하고 어떤 것에 집중해야 할지 잘 모르는 사람들을 위해 개발자의 입장에서 직접 작성한 C언어 강의입니다.",https://www.inflearn.com/course/c언어-프로그래머-핵심,https://cdn.inflearn.com/public/courses/327470/cover/0ef29d51-4506-419e-8600-205e2830d148/327470-eng-resize.png,paulina.devcon,"₩16,500",초급,프로그래밍 언어,3.6,3:40,C,2021/08
udemy,실전 데이터 사이언스 Part 3. 머신러닝의 이해,"기업의 디지털 전환(DT), 인공지능(AI) 도입은 머신러닝 모델 구축에서 시작합니다. 그러나 머신러닝 기술 범위는 매우 넓으며  최적의 방법을 선택하려면 기본 개념을 분명히 이해해야 합니다. 이 강의에서는 머신러닝의 기본 개념을 명확하게 이해하는데 필요한 핵심 내용을 다섯개의 예제를 중심으로 소개합니다.",https://www.inflearn.com/course/핵심-머신러닝,https://cdn.inflearn.com/public/courses/326424/cover/4d0cdd56-14ae-4e7f-85ae-83cfe1a8b0b9,김화종,"₩66,000",초급,"인공지능, 데이터 사이언스",4.6,4:45,머신러닝,2021/01
inflearn,자바 기본을 위한 강의 2부,"[이벤트 - 쿠폰 소진 시까지] 9277-831135553194
udemy
기본 강의 두 번째입니다. 자바 기본을 마무리하는 강의입니다.",https://www.inflearn.com/course/자바-프로그래밍-기본2,https://cdn.inflearn.com/public/courses/326372/cover/195e3eae-da1d-41fa-8638-c449d35f5f30,JeongTaeHyun,"₩33,000",초급,프로그래밍 언어,4.8,9:29,Java,2021/01
udemy,Quasar로 만드는 구글 뉴스,quasar framework (vue.js) 와 구글뉴스 rss를 이용한 뉴스 사이트를 만들어 봅시다.,https://www.inflearn.com/course/quasar-구글뉴스,https://cdn.inflearn.com/public/courses/326356/cover/2cab70a4-f735-4185-b826-1cf2dc948390,진슈,"₩11,000",초급,"프론트엔드, 웹 개발",4.3,1:12,"Quasar,Vue.js,Firebase",2021/01
inflearn,유니티를 위한 C# 기초 프로그래밍-구조지향(무료),유니티를 위해서는 C# 프로그래밍이 필요합니다. 그리고 C# 프로그래밍은 객체지향과 구조지향의 프로그래밍으로 나뉩니다.  이 강의에서는 기초 C#프로그래밍 학습에 대한 기초적인 내용을 소개하고 있습니다.,https://www.inflearn.com/course/유니티-게임개발-파트1-2,https://cdn.inflearn.com/public/courses/326340/cover/55206313-4ca2-4214-bfb3-a3b1dd118e1e,UDevApp,무료,입문,"게임 프로그래밍, 게임 개발, 프로그래밍 언어",4.7,2:52,C#,2021/02
